,Billboard Chart Date,Title,Artist,Year,Spotify Song ID,Spotify Popularity Rating,Number of Weeks In Top 100
936,2007-11-17,Kiss Kiss,Chris Brown Featuring T-Pain,2007,3wKKkGVn7cVSfgPeYYIiXG,69.0,8
937,2007-11-10,Kiss Kiss,Chris Brown Featuring T-Pain,2007,3wKKkGVn7cVSfgPeYYIiXG,69.0,7
938,2007-11-03,Crank That (Soulja Boy),Soulja Boy Tell'em,2007,66TRwr5uJwPt15mfFkzhbi,77.0,15
939,2007-10-27,Crank That (Soulja Boy),Soulja Boy Tell'em,2007,66TRwr5uJwPt15mfFkzhbi,77.0,14
940,2007-10-20,Crank That (Soulja Boy),Soulja Boy Tell'em,2007,66TRwr5uJwPt15mfFkzhbi,77.0,13
941,2007-10-13,Crank That (Soulja Boy),Soulja Boy Tell'em,2007,66TRwr5uJwPt15mfFkzhbi,77.0,12
942,2007-10-06,Crank That (Soulja Boy),Soulja Boy Tell'em,2007,66TRwr5uJwPt15mfFkzhbi,77.0,11
943,2007-09-29,Stronger,Kanye West,2007,4fzsfWzRhPawzqhX8Qt9F3,81.0,8
944,2007-09-22,Crank That (Soulja Boy),Soulja Boy Tell'em,2007,66TRwr5uJwPt15mfFkzhbi,77.0,9
945,2007-09-15,Crank That (Soulja Boy),Soulja Boy Tell'em,2007,66TRwr5uJwPt15mfFkzhbi,77.0,8
946,2007-09-08,Big Girls Don't Cry,Fergie,2007,67A8bOJJ4hsIJRKJqk0pkQ,37.0,19
947,2007-09-01,Beautiful Girls,Sean Kingston,2007,1hGy2eLcmC8eKx7qr1tOqx,78.0,13
948,2007-08-25,Beautiful Girls,Sean Kingston,2007,1hGy2eLcmC8eKx7qr1tOqx,78.0,12
949,2007-08-18,Beautiful Girls,Sean Kingston,2007,1hGy2eLcmC8eKx7qr1tOqx,78.0,11
950,2007-08-11,Beautiful Girls,Sean Kingston,2007,1hGy2eLcmC8eKx7qr1tOqx,78.0,10
951,2007-08-04,Hey There Delilah,Plain White T's,2007,0ap5m3ZgSyDDoMiGIfIBKH,19.0,17
952,2007-07-28,Hey There Delilah,Plain White T's,2007,0ap5m3ZgSyDDoMiGIfIBKH,19.0,16
953,2007-07-21,Umbrella,Rihanna Featuring Jay-Z,2007,2yPoXCs7BSIUrucMdK5PzV,65.0,13
954,2007-07-14,Umbrella,Rihanna Featuring Jay-Z,2007,2yPoXCs7BSIUrucMdK5PzV,65.0,12
955,2007-07-07,Umbrella,Rihanna Featuring Jay-Z,2007,2yPoXCs7BSIUrucMdK5PzV,65.0,11
956,2007-06-30,Umbrella,Rihanna Featuring Jay-Z,2007,2yPoXCs7BSIUrucMdK5PzV,65.0,10
957,2007-06-23,Umbrella,Rihanna Featuring Jay-Z,2007,2yPoXCs7BSIUrucMdK5PzV,65.0,9
958,2007-06-16,Umbrella,Rihanna Featuring Jay-Z,2007,2yPoXCs7BSIUrucMdK5PzV,65.0,8
959,2007-06-09,Umbrella,Rihanna Featuring Jay-Z,2007,2yPoXCs7BSIUrucMdK5PzV,65.0,7
960,2007-06-02,Makes Me Wonder,Maroon 5,2007,1lHXlGlve5Zx8tXLhyjDwM,59.0,7
961,2007-05-26,Buy U A Drank (Shawty Snappin'),T-Pain Featuring Yung Joc,2007,2aIdVb8v9KTpEZnftkz2mD,77.0,12
962,2007-05-19,Makes Me Wonder,Maroon 5,2007,1lHXlGlve5Zx8tXLhyjDwM,59.0,5
963,2007-05-12,Makes Me Wonder,Maroon 5,2007,1lHXlGlve5Zx8tXLhyjDwM,59.0,4
964,2007-05-05,Girlfriend,Avril Lavigne,2007,45hOioMDJktr86iKDHC8gr,74.0,8
965,2007-04-28,Give It To Me,Timbaland Featuring Nelly Furtado & Justin Timberlake,2007,0wbDgMuAoy7O7pL3a69uZx,55.0,10
966,2007-04-21,Give It To Me,Timbaland Featuring Nelly Furtado & Justin Timberlake,2007,0wbDgMuAoy7O7pL3a69uZx,55.0,9
967,2007-04-14,Don't Matter,Akon,2007,2v8ZadgbDqsjcxIRYkK085,36.0,11
968,2007-04-07,Don't Matter,Akon,2007,2v8ZadgbDqsjcxIRYkK085,36.0,10
969,2007-03-31,Glamorous,Fergie Featuring Ludacris,2007,1vFxgDgIM0hVxWUiKws1GV,48.0,10
970,2007-03-24,Glamorous,Fergie Featuring Ludacris,2007,1vFxgDgIM0hVxWUiKws1GV,48.0,9
971,2007-03-17,This Is Why I'm Hot,Mims,2007,0AA6zq5ArZ1sSH7VIMi4NK,59.0,7
972,2007-03-10,This Is Why I'm Hot,Mims,2007,0AA6zq5ArZ1sSH7VIMi4NK,59.0,6
973,2007-03-03,What Goes Around...Comes Around,Justin Timberlake,2007,4RRLDVHXVGvtWytIQr0J6V,17.0,11
974,2007-02-24,Say It Right,Nelly Furtado,2007,3C45TMJ8NFmfjsSxjLm5Tv,39.0,14
975,2007-02-17,Irreplaceable,Beyonce,2007,6RX5iL93VZ5fKmyvNXvF1r,74.0,16
976,2007-02-10,Irreplaceable,Beyonce,2007,6RX5iL93VZ5fKmyvNXvF1r,74.0,15
977,2007-02-03,Irreplaceable,Beyonce,2007,6RX5iL93VZ5fKmyvNXvF1r,74.0,14
978,2007-01-27,Irreplaceable,Beyonce,2007,6RX5iL93VZ5fKmyvNXvF1r,74.0,13
979,2007-01-20,Irreplaceable,Beyonce,2007,6RX5iL93VZ5fKmyvNXvF1r,74.0,12
980,2007-01-13,Irreplaceable,Beyonce,2007,6RX5iL93VZ5fKmyvNXvF1r,74.0,11
981,2007-01-06,Irreplaceable,Beyonce,2007,6RX5iL93VZ5fKmyvNXvF1r,74.0,10
982,2006-12-30,Irreplaceable,Beyonce,2006,1G7DcLzPnopdZjLkev0K4e,64.0,9
983,2006-12-23,Irreplaceable,Beyonce,2006,1G7DcLzPnopdZjLkev0K4e,64.0,8
984,2006-12-16,Irreplaceable,Beyonce,2006,1G7DcLzPnopdZjLkev0K4e,64.0,7
985,2006-12-09,I Wanna Love You,Akon Featuring Snoop Dogg,2006,4xAk8Lw82G3YoVSOdVAsBx,68.0,9
986,2006-12-02,I Wanna Love You,Akon Featuring Snoop Dogg,2006,4xAk8Lw82G3YoVSOdVAsBx,68.0,8
987,2006-11-25,My Love,Justin Timberlake Featuring T.I.,2006,4NeOWqHmlrGRuBvsLJC9rL,72.0,10
988,2006-11-18,My Love,Justin Timberlake Featuring T.I.,2006,4NeOWqHmlrGRuBvsLJC9rL,72.0,9
989,2006-11-11,My Love,Justin Timberlake Featuring T.I.,2006,4NeOWqHmlrGRuBvsLJC9rL,72.0,8
990,2006-11-04,Money Maker,Ludacris Featuring Pharrell,2006,2JpUkUR0OsOlUUfm6iS8ic,62.0,11
991,2006-10-28,Money Maker,Ludacris Featuring Pharrell,2006,2JpUkUR0OsOlUUfm6iS8ic,62.0,10
992,2006-10-21,SexyBack,Justin Timberlake,2006,0O45fw2L5vsWpdsOdXwNAR,76.0,14
993,2006-10-14,SexyBack,Justin Timberlake,2006,0O45fw2L5vsWpdsOdXwNAR,76.0,13
994,2006-10-07,SexyBack,Justin Timberlake,2006,0O45fw2L5vsWpdsOdXwNAR,76.0,12
995,2006-09-30,SexyBack,Justin Timberlake,2006,0O45fw2L5vsWpdsOdXwNAR,76.0,11
996,2006-09-23,SexyBack,Justin Timberlake,2006,0O45fw2L5vsWpdsOdXwNAR,76.0,10
997,2006-09-16,SexyBack,Justin Timberlake,2006,0O45fw2L5vsWpdsOdXwNAR,76.0,9
998,2006-09-09,SexyBack,Justin Timberlake,2006,0O45fw2L5vsWpdsOdXwNAR,76.0,8
999,2006-09-02,London Bridge,Fergie,2006,7jRoWfRlLnGYEIEn4t4kbq,63.0,5
1000,2006-08-26,London Bridge,Fergie,2006,7jRoWfRlLnGYEIEn4t4kbq,63.0,4
1001,2006-08-19,London Bridge,Fergie,2006,7jRoWfRlLnGYEIEn4t4kbq,63.0,3
1002,2006-08-12,Promiscuous,Nelly Furtado Featuring Timbaland,2006,47aQT2aV12TyilaoYi1NiD,67.0,13
1003,2006-08-05,Promiscuous,Nelly Furtado Featuring Timbaland,2006,47aQT2aV12TyilaoYi1NiD,67.0,12
1004,2006-07-29,Promiscuous,Nelly Furtado Featuring Timbaland,2006,47aQT2aV12TyilaoYi1NiD,67.0,11
1005,2006-07-22,Promiscuous,Nelly Furtado Featuring Timbaland,2006,47aQT2aV12TyilaoYi1NiD,67.0,10
1006,2006-07-15,Promiscuous,Nelly Furtado Featuring Timbaland,2006,47aQT2aV12TyilaoYi1NiD,67.0,9
1007,2006-07-08,Promiscuous,Nelly Furtado Featuring Timbaland,2006,47aQT2aV12TyilaoYi1NiD,67.0,8
1008,2006-07-01,Do I Make You Proud,Taylor Hicks,2006,2jv9Ppwz9u3lqWfXV0q2sW,33.0,1
1009,2006-06-24,Hips Don't Lie,Shakira Featuring Wyclef Jean,2006,6xyh310ZKNAUir0LaSlBLp,13.0,13
1010,2006-06-17,Hips Don't Lie,Shakira Featuring Wyclef Jean,2006,6xyh310ZKNAUir0LaSlBLp,13.0,12
1011,2006-06-10,Ridin',Chamillionaire Featuring Krayzie Bone,2006,60R2v9lheAu3lwZwAFxMZK,56.0,15
1012,2006-06-03,Ridin',Chamillionaire Featuring Krayzie Bone,2006,60R2v9lheAu3lwZwAFxMZK,56.0,14
1013,2006-05-27,SOS,Rihanna,2006,30cSNer6TV8x2utjULVeQ5,70.0,14
1014,2006-05-20,SOS,Rihanna,2006,30cSNer6TV8x2utjULVeQ5,70.0,13
1015,2006-05-13,SOS,Rihanna,2006,30cSNer6TV8x2utjULVeQ5,70.0,12
1016,2006-05-06,Bad Day,Daniel Powter,2006,6x9lN6tnKxNus2di90qYyo,16.0,11
1017,2006-04-29,Bad Day,Daniel Powter,2006,6x9lN6tnKxNus2di90qYyo,16.0,10
1018,2006-04-22,Bad Day,Daniel Powter,2006,6x9lN6tnKxNus2di90qYyo,16.0,9
1019,2006-04-15,Bad Day,Daniel Powter,2006,6x9lN6tnKxNus2di90qYyo,16.0,8
1020,2006-04-08,Bad Day,Daniel Powter,2006,6x9lN6tnKxNus2di90qYyo,16.0,7
1021,2006-04-01,Temperature,Sean Paul,2006,2RsU0VPUINvPjo3H8cJP6Y,21.0,11
1022,2006-03-25,So Sick,Ne-Yo,2006,6brl7bwOHmGFkNw3MBqssT,78.0,16
1023,2006-03-18,So Sick,Ne-Yo,2006,6brl7bwOHmGFkNw3MBqssT,78.0,15
1024,2006-03-11,You're Beautiful,James Blunt,2006,0Wt0LiQPwDLEu6d1iH4b1k,55.0,18
1025,2006-03-04,Check On It,Beyonce Featuring Slim Thug,2006,2RWxrpsFshOBFwRBRstUlQ,56.0,16
1026,2006-02-25,Check On It,Beyonce Featuring Slim Thug,2006,2RWxrpsFshOBFwRBRstUlQ,56.0,15
1027,2006-02-18,Check On It,Beyonce Featuring Slim Thug,2006,2RWxrpsFshOBFwRBRstUlQ,56.0,14
1028,2006-02-11,Check On It,Beyonce Featuring Slim Thug,2006,2RWxrpsFshOBFwRBRstUlQ,56.0,13
1029,2006-02-04,Check On It,Beyonce Featuring Slim Thug,2006,2RWxrpsFshOBFwRBRstUlQ,56.0,12
1030,2006-01-28,Grillz,"Nelly Featuring Paul Wall, Ali & Gipp",2006,775K4G3sGCrwRX93AQtVin,41.0,11
1031,2006-01-21,Grillz,"Nelly Featuring Paul Wall, Ali & Gipp",2006,775K4G3sGCrwRX93AQtVin,41.0,10
1032,2006-01-14,Laffy Taffy,D4L,2006,0HQ2VRVBP04SvhDMEXMnBO,37.0,16
1033,2006-01-07,Don't Forget About Us,Mariah Carey,2006,6wT8sMxu3nsbQbyFEmHTDE,9.0,12
1034,2005-12-31,Don't Forget About Us,Mariah Carey,2005,2hQU8LNZFUcXLUwqeABX3K,60.0,11
1035,2005-12-24,Run It!,Chris Brown,2005,7xYnUQigPoIDAMPVK79NEq,72.0,18
1036,2005-12-17,Run It!,Chris Brown,2005,7xYnUQigPoIDAMPVK79NEq,72.0,17
1037,2005-12-10,Run It!,Chris Brown,2005,7xYnUQigPoIDAMPVK79NEq,72.0,16
1038,2005-12-03,Run It!,Chris Brown,2005,7xYnUQigPoIDAMPVK79NEq,72.0,15
1039,2005-11-26,Run It!,Chris Brown,2005,7xYnUQigPoIDAMPVK79NEq,72.0,14
1040,2005-11-19,Gold Digger,Kanye West Featuring Jamie Foxx,2005,1PS1QMdUqOal0ai3Gt7sDQ,79.0,17
1041,2005-11-12,Gold Digger,Kanye West Featuring Jamie Foxx,2005,1PS1QMdUqOal0ai3Gt7sDQ,79.0,16
1042,2005-11-05,Gold Digger,Kanye West Featuring Jamie Foxx,2005,1PS1QMdUqOal0ai3Gt7sDQ,79.0,15
1043,2005-10-29,Gold Digger,Kanye West Featuring Jamie Foxx,2005,1PS1QMdUqOal0ai3Gt7sDQ,79.0,14
1044,2005-10-22,Gold Digger,Kanye West Featuring Jamie Foxx,2005,1PS1QMdUqOal0ai3Gt7sDQ,79.0,13
1045,2005-10-15,Gold Digger,Kanye West Featuring Jamie Foxx,2005,1PS1QMdUqOal0ai3Gt7sDQ,79.0,12
1046,2005-10-08,Gold Digger,Kanye West Featuring Jamie Foxx,2005,1PS1QMdUqOal0ai3Gt7sDQ,79.0,11
1047,2005-10-01,Gold Digger,Kanye West Featuring Jamie Foxx,2005,1PS1QMdUqOal0ai3Gt7sDQ,79.0,10
1048,2005-09-24,Gold Digger,Kanye West Featuring Jamie Foxx,2005,1PS1QMdUqOal0ai3Gt7sDQ,79.0,9
1049,2005-09-17,Gold Digger,Kanye West Featuring Jamie Foxx,2005,1PS1QMdUqOal0ai3Gt7sDQ,79.0,8
1050,2005-09-10,We Belong Together,Mariah Carey,2005,3LmvfNUQtglbTrydsdIqFU,72.0,22
1051,2005-09-03,We Belong Together,Mariah Carey,2005,3LmvfNUQtglbTrydsdIqFU,72.0,21
1052,2005-08-27,We Belong Together,Mariah Carey,2005,3LmvfNUQtglbTrydsdIqFU,72.0,20
1053,2005-08-20,We Belong Together,Mariah Carey,2005,3LmvfNUQtglbTrydsdIqFU,72.0,19
1054,2005-08-13,We Belong Together,Mariah Carey,2005,3LmvfNUQtglbTrydsdIqFU,72.0,18
1055,2005-08-06,We Belong Together,Mariah Carey,2005,3LmvfNUQtglbTrydsdIqFU,72.0,17
1056,2005-07-30,We Belong Together,Mariah Carey,2005,3LmvfNUQtglbTrydsdIqFU,72.0,16
1057,2005-07-23,We Belong Together,Mariah Carey,2005,3LmvfNUQtglbTrydsdIqFU,72.0,15
1058,2005-07-16,We Belong Together,Mariah Carey,2005,3LmvfNUQtglbTrydsdIqFU,72.0,14
1059,2005-07-09,We Belong Together,Mariah Carey,2005,3LmvfNUQtglbTrydsdIqFU,72.0,13
1060,2005-07-02,Inside Your Heaven,Carrie Underwood,2005,3w8xlZi49MQuQkyyB5bi5e,40.0,1
1061,2005-06-25,We Belong Together,Mariah Carey,2005,3LmvfNUQtglbTrydsdIqFU,72.0,11
1062,2005-06-18,We Belong Together,Mariah Carey,2005,3LmvfNUQtglbTrydsdIqFU,72.0,10
1063,2005-06-11,We Belong Together,Mariah Carey,2005,3LmvfNUQtglbTrydsdIqFU,72.0,9
1064,2005-06-04,We Belong Together,Mariah Carey,2005,3LmvfNUQtglbTrydsdIqFU,72.0,8
1065,2005-05-28,Hollaback Girl,Gwen Stefani,2005,6LlAj5tVmHwDua5LRjpEvR,3.0,9
1066,2005-05-21,Hollaback Girl,Gwen Stefani,2005,6LlAj5tVmHwDua5LRjpEvR,3.0,8
1067,2005-05-14,Hollaback Girl,Gwen Stefani,2005,6LlAj5tVmHwDua5LRjpEvR,3.0,7
1068,2005-05-07,Hollaback Girl,Gwen Stefani,2005,6LlAj5tVmHwDua5LRjpEvR,3.0,6
1069,2005-04-30,Candy Shop,50 Cent Featuring Olivia,2005,5D2mYZuzcgjpchVY1pmTPh,79.0,13
1070,2005-04-23,Candy Shop,50 Cent Featuring Olivia,2005,5D2mYZuzcgjpchVY1pmTPh,79.0,12
1071,2005-04-16,Candy Shop,50 Cent Featuring Olivia,2005,5D2mYZuzcgjpchVY1pmTPh,79.0,11
1072,2005-04-09,Candy Shop,50 Cent Featuring Olivia,2005,5D2mYZuzcgjpchVY1pmTPh,79.0,10
1073,2005-04-02,Candy Shop,50 Cent Featuring Olivia,2005,5D2mYZuzcgjpchVY1pmTPh,79.0,9
1074,2005-03-26,Candy Shop,50 Cent Featuring Olivia,2005,5D2mYZuzcgjpchVY1pmTPh,79.0,8
1075,2005-03-19,Candy Shop,50 Cent Featuring Olivia,2005,5D2mYZuzcgjpchVY1pmTPh,79.0,7
1076,2005-03-12,Candy Shop,50 Cent Featuring Olivia,2005,5D2mYZuzcgjpchVY1pmTPh,79.0,6
1077,2005-03-05,Candy Shop,50 Cent Featuring Olivia,2005,5D2mYZuzcgjpchVY1pmTPh,79.0,5
1078,2005-02-26,Let Me Love You,Mario,2005,1wqEeVRfZllPrjgVfhSpOZ,22.0,19
1079,2005-02-19,Let Me Love You,Mario,2005,1wqEeVRfZllPrjgVfhSpOZ,22.0,18
1080,2005-02-12,Let Me Love You,Mario,2005,1wqEeVRfZllPrjgVfhSpOZ,22.0,17
1081,2005-02-05,Let Me Love You,Mario,2005,1wqEeVRfZllPrjgVfhSpOZ,22.0,16
1082,2005-01-29,Let Me Love You,Mario,2005,1wqEeVRfZllPrjgVfhSpOZ,22.0,15
1083,2005-01-22,Let Me Love You,Mario,2005,1wqEeVRfZllPrjgVfhSpOZ,22.0,14
1084,2005-01-15,Let Me Love You,Mario,2005,1wqEeVRfZllPrjgVfhSpOZ,22.0,13
1085,2005-01-08,Let Me Love You,Mario,2005,1wqEeVRfZllPrjgVfhSpOZ,22.0,12
1086,2005-01-01,Let Me Love You,Mario,2005,1wqEeVRfZllPrjgVfhSpOZ,22.0,11
1087,2004-12-25,Drop It Like It's Hot,Snoop Dogg Featuring Pharrell,2004,2NBQmPrOEEjA8VbeWOQGxO,68.0,13
1088,2004-12-18,Drop It Like It's Hot,Snoop Dogg Featuring Pharrell,2004,2NBQmPrOEEjA8VbeWOQGxO,68.0,12
1089,2004-12-11,Drop It Like It's Hot,Snoop Dogg Featuring Pharrell,2004,2NBQmPrOEEjA8VbeWOQGxO,68.0,11
1090,2004-12-04,My Boo,Usher And Alicia Keys,2004,68vgtRHr7iZHpzGpon6Jlo,78.0,13
1091,2004-11-27,My Boo,Usher And Alicia Keys,2004,68vgtRHr7iZHpzGpon6Jlo,78.0,12
1092,2004-11-20,My Boo,Usher And Alicia Keys,2004,68vgtRHr7iZHpzGpon6Jlo,78.0,11
1093,2004-11-13,My Boo,Usher And Alicia Keys,2004,68vgtRHr7iZHpzGpon6Jlo,78.0,10
1094,2004-11-06,My Boo,Usher And Alicia Keys,2004,68vgtRHr7iZHpzGpon6Jlo,78.0,9
1095,2004-10-30,My Boo,Usher And Alicia Keys,2004,68vgtRHr7iZHpzGpon6Jlo,78.0,8
1096,2004-10-23,Goodies,Ciara Featuring Petey Pablo,2004,7uKcScNXuO3MWw6LowBjW1,75.0,18
1097,2004-10-16,Goodies,Ciara Featuring Petey Pablo,2004,7uKcScNXuO3MWw6LowBjW1,75.0,17
1098,2004-10-09,Goodies,Ciara Featuring Petey Pablo,2004,7uKcScNXuO3MWw6LowBjW1,75.0,16
1099,2004-10-02,Goodies,Ciara Featuring Petey Pablo,2004,7uKcScNXuO3MWw6LowBjW1,75.0,15
1100,2004-09-25,Goodies,Ciara Featuring Petey Pablo,2004,7uKcScNXuO3MWw6LowBjW1,75.0,14
1101,2004-09-18,Goodies,Ciara Featuring Petey Pablo,2004,7uKcScNXuO3MWw6LowBjW1,75.0,13
1102,2004-09-11,Goodies,Ciara Featuring Petey Pablo,2004,7uKcScNXuO3MWw6LowBjW1,75.0,12
1103,2004-09-04,Lean Back,Terror Squad,2004,2Ozc0me9PV5vlt8cokwdvI,66.0,11
1104,2004-08-28,Lean Back,Terror Squad,2004,2Ozc0me9PV5vlt8cokwdvI,66.0,10
1105,2004-08-21,Lean Back,Terror Squad,2004,2Ozc0me9PV5vlt8cokwdvI,66.0,9
1106,2004-08-14,Slow Motion,Juvenile Featuring Soulja Slim,2004,0Hb9k8vszGwwLZFWIbLV8Y,31.0,16
1107,2004-08-07,Slow Motion,Juvenile Featuring Soulja Slim,2004,0Hb9k8vszGwwLZFWIbLV8Y,31.0,15
1108,2004-07-31,Confessions Part II,Usher,2004,7wBThXx7BGZHJJ3aN3OPvv,69.0,14
1109,2004-07-24,Confessions Part II,Usher,2004,7wBThXx7BGZHJJ3aN3OPvv,69.0,13
1110,2004-07-17,Burn,Usher,2004,7z3N2W7Xz1t2G2sAO8wFVH,67.0,19
1111,2004-07-10,I Believe,Fantasia,2004,2zZJnAlhgvW6DERn1tu3fb,47.0,1
1112,2004-07-03,Burn,Usher,2004,7z3N2W7Xz1t2G2sAO8wFVH,67.0,17
1113,2004-06-26,Burn,Usher,2004,7z3N2W7Xz1t2G2sAO8wFVH,67.0,16
1114,2004-06-19,Burn,Usher,2004,7z3N2W7Xz1t2G2sAO8wFVH,67.0,15
1115,2004-06-12,Burn,Usher,2004,7z3N2W7Xz1t2G2sAO8wFVH,67.0,14
1116,2004-06-05,Burn,Usher,2004,7z3N2W7Xz1t2G2sAO8wFVH,67.0,13
1117,2004-05-29,Burn,Usher,2004,7z3N2W7Xz1t2G2sAO8wFVH,67.0,12
1118,2004-05-22,Burn,Usher,2004,7z3N2W7Xz1t2G2sAO8wFVH,67.0,11
1119,2004-05-15,Yeah!,Usher Featuring Lil Jon & Ludacris,2004,5rb9QrpfcKFHM1EUbSIurX,81.0,19
1120,2004-05-08,Yeah!,Usher Featuring Lil Jon & Ludacris,2004,5rb9QrpfcKFHM1EUbSIurX,81.0,18
1121,2004-05-01,Yeah!,Usher Featuring Lil Jon & Ludacris,2004,5rb9QrpfcKFHM1EUbSIurX,81.0,17
1122,2004-04-24,Yeah!,Usher Featuring Lil Jon & Ludacris,2004,5rb9QrpfcKFHM1EUbSIurX,81.0,16
1123,2004-04-17,Yeah!,Usher Featuring Lil Jon & Ludacris,2004,5rb9QrpfcKFHM1EUbSIurX,81.0,15
1124,2004-04-10,Yeah!,Usher Featuring Lil Jon & Ludacris,2004,5rb9QrpfcKFHM1EUbSIurX,81.0,14
1125,2004-04-03,Yeah!,Usher Featuring Lil Jon & Ludacris,2004,5rb9QrpfcKFHM1EUbSIurX,81.0,13
1126,2004-03-27,Yeah!,Usher Featuring Lil Jon & Ludacris,2004,5rb9QrpfcKFHM1EUbSIurX,81.0,12
1127,2004-03-20,Yeah!,Usher Featuring Lil Jon & Ludacris,2004,5rb9QrpfcKFHM1EUbSIurX,81.0,11
1128,2004-03-13,Yeah!,Usher Featuring Lil Jon & Ludacris,2004,5rb9QrpfcKFHM1EUbSIurX,81.0,10
1129,2004-03-06,Yeah!,Usher Featuring Lil Jon & Ludacris,2004,5rb9QrpfcKFHM1EUbSIurX,81.0,9
1130,2004-02-28,Yeah!,Usher Featuring Lil Jon & Ludacris,2004,5rb9QrpfcKFHM1EUbSIurX,81.0,8
1131,2004-02-21,Slow Jamz,Twista Featuring Kanye West & Jamie Foxx,2004,3A4cpTBPaIQdtPFb5JxtaX,66.0,12
1132,2004-02-14,The Way You Move,OutKast Featuring Sleepy Brown,2004,5zHOfLsOJ4aXr62zsJ1tXk,21.0,21
1133,2004-02-07,Hey Ya!,OutKast,2004,6zvx7bgYg8kelNlfioWzXL,35.0,17
1134,2004-01-31,Hey Ya!,OutKast,2004,6zvx7bgYg8kelNlfioWzXL,35.0,16
1135,2004-01-24,Hey Ya!,OutKast,2004,6zvx7bgYg8kelNlfioWzXL,35.0,15
1136,2004-01-17,Hey Ya!,OutKast,2004,6zvx7bgYg8kelNlfioWzXL,35.0,14
1137,2004-01-10,Hey Ya!,OutKast,2004,6zvx7bgYg8kelNlfioWzXL,35.0,13
1138,2004-01-03,Hey Ya!,OutKast,2004,6zvx7bgYg8kelNlfioWzXL,35.0,12
1139,2003-12-27,Hey Ya!,OutKast,2003,2PpruBYCo4H7WOBJ7Q2EwM,79.0,11
1140,2003-12-20,Hey Ya!,OutKast,2003,2PpruBYCo4H7WOBJ7Q2EwM,79.0,10
1141,2003-12-13,Hey Ya!,OutKast,2003,2PpruBYCo4H7WOBJ7Q2EwM,79.0,9
1142,2003-12-06,Stand Up,Ludacris Featuring Shawnna,2003,2CtCwQhY0ZLvr8L2l8Bo6e,59.0,14
1143,2003-11-29,Baby Boy,Beyonce Featuring Sean Paul,2003,4WY3HyGXsWqjFRCVD6gnTe,67.0,16
1144,2003-11-22,Baby Boy,Beyonce Featuring Sean Paul,2003,4WY3HyGXsWqjFRCVD6gnTe,67.0,15
1145,2003-11-15,Baby Boy,Beyonce Featuring Sean Paul,2003,4WY3HyGXsWqjFRCVD6gnTe,67.0,14
1146,2003-11-08,Baby Boy,Beyonce Featuring Sean Paul,2003,4WY3HyGXsWqjFRCVD6gnTe,67.0,13
1147,2003-11-01,Baby Boy,Beyonce Featuring Sean Paul,2003,4WY3HyGXsWqjFRCVD6gnTe,67.0,12
1148,2003-10-25,Baby Boy,Beyonce Featuring Sean Paul,2003,4WY3HyGXsWqjFRCVD6gnTe,67.0,11
1149,2003-10-18,Baby Boy,Beyonce Featuring Sean Paul,2003,4WY3HyGXsWqjFRCVD6gnTe,67.0,10
1150,2003-10-11,Baby Boy,Beyonce Featuring Sean Paul,2003,4WY3HyGXsWqjFRCVD6gnTe,67.0,9
1151,2003-10-04,Baby Boy,Beyonce Featuring Sean Paul,2003,4WY3HyGXsWqjFRCVD6gnTe,67.0,8
1152,2003-09-27,Shake Ya Tailfeather,"Nelly, P. Diddy & Murphy Lee",2003,4TJduXYW1Pg96EDNnfiwxJ,63.0,14
1153,2003-09-20,Shake Ya Tailfeather,"Nelly, P. Diddy & Murphy Lee",2003,4TJduXYW1Pg96EDNnfiwxJ,63.0,13
1154,2003-09-13,Shake Ya Tailfeather,"Nelly, P. Diddy & Murphy Lee",2003,4TJduXYW1Pg96EDNnfiwxJ,63.0,12
1155,2003-09-06,Shake Ya Tailfeather,"Nelly, P. Diddy & Murphy Lee",2003,4TJduXYW1Pg96EDNnfiwxJ,63.0,11
1156,2003-08-30,Crazy In Love,Beyonce Featuring Jay Z,2003,5IVuqXILoxVWvWEPm82Jxr,76.0,15
1157,2003-08-23,Crazy In Love,Beyonce Featuring Jay Z,2003,5IVuqXILoxVWvWEPm82Jxr,76.0,14
1158,2003-08-16,Crazy In Love,Beyonce Featuring Jay Z,2003,5IVuqXILoxVWvWEPm82Jxr,76.0,13
1159,2003-08-09,Crazy In Love,Beyonce Featuring Jay Z,2003,5IVuqXILoxVWvWEPm82Jxr,76.0,12
1160,2003-08-02,Crazy In Love,Beyonce Featuring Jay Z,2003,5IVuqXILoxVWvWEPm82Jxr,76.0,11
1161,2003-07-26,Crazy In Love,Beyonce Featuring Jay Z,2003,5IVuqXILoxVWvWEPm82Jxr,76.0,10
1162,2003-07-19,Crazy In Love,Beyonce Featuring Jay Z,2003,5IVuqXILoxVWvWEPm82Jxr,76.0,9
1163,2003-07-12,Crazy In Love,Beyonce Featuring Jay Z,2003,5IVuqXILoxVWvWEPm82Jxr,76.0,8
1164,2003-07-05,This Is The Night,Clay Aiken,2003,6pbQd4y7VwdLXQJWTBX2LZ,29.0,2
1165,2003-06-28,This Is The Night,Clay Aiken,2003,6pbQd4y7VwdLXQJWTBX2LZ,29.0,1
1166,2003-06-21,21 Questions,50 Cent Featuring Nate Dogg,2003,41bIQPBE1lFN0mmw6Lmssz,71.0,14
1167,2003-06-14,21 Questions,50 Cent Featuring Nate Dogg,2003,41bIQPBE1lFN0mmw6Lmssz,71.0,13
