,Billboard Chart Date,Title,Artist,Genre,Year,Spotify Song ID,Spotify Popularity Rating,Number of Weeks In Top 100,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Explicitness,Duration (mins),Time Signature
1024,2006-03-11,You're Beautiful,James Blunt,Pop,2006,0Wt0LiQPwDLEu6d1iH4b1k,55.0,18,0.53,0.539,0.0,-7.728,1.0,0.0293,0.282,0.018000000000000002,0.11,0.298,81.686,explicit,4.21445,4.0
1025,2006-03-04,Check On It,Beyonce Featuring Slim Thug,Pop,2006,2RWxrpsFshOBFwRBRstUlQ,56.0,16,0.705,0.7959999999999999,7.0,-6.845,1.0,0.267,0.0708,0.0,0.388,0.8640000000000001,166.042,notExplicit,3.50755,4.0
1026,2006-02-25,Check On It,Beyonce Featuring Slim Thug,Pop,2006,2RWxrpsFshOBFwRBRstUlQ,56.0,15,0.705,0.7959999999999999,7.0,-6.845,1.0,0.267,0.0708,0.0,0.388,0.8640000000000001,166.042,notExplicit,3.50755,4.0
1027,2006-02-18,Check On It,Beyonce Featuring Slim Thug,Pop,2006,2RWxrpsFshOBFwRBRstUlQ,56.0,14,0.705,0.7959999999999999,7.0,-6.845,1.0,0.267,0.0708,0.0,0.388,0.8640000000000001,166.042,notExplicit,3.50755,4.0
1028,2006-02-11,Check On It,Beyonce Featuring Slim Thug,Pop,2006,2RWxrpsFshOBFwRBRstUlQ,56.0,13,0.705,0.7959999999999999,7.0,-6.845,1.0,0.267,0.0708,0.0,0.388,0.8640000000000001,166.042,notExplicit,3.50755,4.0
1029,2006-02-04,Check On It,Beyonce Featuring Slim Thug,Pop,2006,2RWxrpsFshOBFwRBRstUlQ,56.0,12,0.705,0.7959999999999999,7.0,-6.845,1.0,0.267,0.0708,0.0,0.388,0.8640000000000001,166.042,notExplicit,3.50755,4.0
1030,2006-01-28,Grillz,"Nelly Featuring Paul Wall, Ali & Gipp",Hip-Hop/Rap,2006,775K4G3sGCrwRX93AQtVin,41.0,11,0.758,0.569,1.0,-10.482,1.0,0.0699,0.185,0.0,0.399,0.6759999999999999,101.658,explicit,3.368933333333333,4.0
1031,2006-01-21,Grillz,"Nelly Featuring Paul Wall, Ali & Gipp",Hip-Hop/Rap,2006,775K4G3sGCrwRX93AQtVin,41.0,10,0.758,0.569,1.0,-10.482,1.0,0.0699,0.185,0.0,0.399,0.6759999999999999,101.658,explicit,3.368933333333333,4.0
1032,2006-01-14,Laffy Taffy,D4L,Hip-Hop/Rap,2006,0HQ2VRVBP04SvhDMEXMnBO,37.0,16,0.971,0.393,11.0,-10.172,0.0,0.39,0.607,0.0025800000000000003,0.17600000000000002,0.7709999999999999,116.057,explicit,3.49155,4.0
1033,2006-01-07,Don't Forget About Us,Mariah Carey,Electronic,2006,6wT8sMxu3nsbQbyFEmHTDE,9.0,12,0.767,0.445,3.0,-9.121,1.0,0.0756,0.363,0.0,0.348,0.742,143.023,notExplicit,3.81245,4.0
1034,2005-12-31,Don't Forget About Us,Mariah Carey,Electronic,2005,2hQU8LNZFUcXLUwqeABX3K,60.0,11,0.7,0.529,10.0,-6.816,0.0,0.0395,0.0422,0.0,0.101,0.386,143.555,notExplicit,3.897783333333333,4.0
1035,2005-12-24,Run It!,Chris Brown,R&B/Soul,2005,7xYnUQigPoIDAMPVK79NEq,72.0,18,0.846,0.482,1.0,-6.721,0.0,0.129,0.0246,0.0,0.393,0.212,100.969,notExplicit,3.8311166666666665,4.0
1036,2005-12-17,Run It!,Chris Brown,R&B/Soul,2005,7xYnUQigPoIDAMPVK79NEq,72.0,17,0.846,0.482,1.0,-6.721,0.0,0.129,0.0246,0.0,0.393,0.212,100.969,notExplicit,3.8311166666666665,4.0
1037,2005-12-10,Run It!,Chris Brown,R&B/Soul,2005,7xYnUQigPoIDAMPVK79NEq,72.0,16,0.846,0.482,1.0,-6.721,0.0,0.129,0.0246,0.0,0.393,0.212,100.969,notExplicit,3.8311166666666665,4.0
1038,2005-12-03,Run It!,Chris Brown,R&B/Soul,2005,7xYnUQigPoIDAMPVK79NEq,72.0,15,0.846,0.482,1.0,-6.721,0.0,0.129,0.0246,0.0,0.393,0.212,100.969,notExplicit,3.8311166666666665,4.0
1039,2005-11-26,Run It!,Chris Brown,R&B/Soul,2005,7xYnUQigPoIDAMPVK79NEq,72.0,14,0.846,0.482,1.0,-6.721,0.0,0.129,0.0246,0.0,0.393,0.212,100.969,notExplicit,3.8311166666666665,4.0
1040,2005-11-19,Gold Digger,Kanye West Featuring Jamie Foxx,Hip-Hop/Rap,2005,1PS1QMdUqOal0ai3Gt7sDQ,79.0,17,0.631,0.696,1.0,-5.572,0.0,0.348,0.0192,0.0,0.0554,0.621,92.941,explicit,3.46045,4.0
1041,2005-11-12,Gold Digger,Kanye West Featuring Jamie Foxx,Hip-Hop/Rap,2005,1PS1QMdUqOal0ai3Gt7sDQ,79.0,16,0.631,0.696,1.0,-5.572,0.0,0.348,0.0192,0.0,0.0554,0.621,92.941,explicit,3.46045,4.0
1042,2005-11-05,Gold Digger,Kanye West Featuring Jamie Foxx,Hip-Hop/Rap,2005,1PS1QMdUqOal0ai3Gt7sDQ,79.0,15,0.631,0.696,1.0,-5.572,0.0,0.348,0.0192,0.0,0.0554,0.621,92.941,explicit,3.46045,4.0
1043,2005-10-29,Gold Digger,Kanye West Featuring Jamie Foxx,Hip-Hop/Rap,2005,1PS1QMdUqOal0ai3Gt7sDQ,79.0,14,0.631,0.696,1.0,-5.572,0.0,0.348,0.0192,0.0,0.0554,0.621,92.941,explicit,3.46045,4.0
1044,2005-10-22,Gold Digger,Kanye West Featuring Jamie Foxx,Hip-Hop/Rap,2005,1PS1QMdUqOal0ai3Gt7sDQ,79.0,13,0.631,0.696,1.0,-5.572,0.0,0.348,0.0192,0.0,0.0554,0.621,92.941,explicit,3.46045,4.0
1045,2005-10-15,Gold Digger,Kanye West Featuring Jamie Foxx,Hip-Hop/Rap,2005,1PS1QMdUqOal0ai3Gt7sDQ,79.0,12,0.631,0.696,1.0,-5.572,0.0,0.348,0.0192,0.0,0.0554,0.621,92.941,explicit,3.46045,4.0
1046,2005-10-08,Gold Digger,Kanye West Featuring Jamie Foxx,Hip-Hop/Rap,2005,1PS1QMdUqOal0ai3Gt7sDQ,79.0,11,0.631,0.696,1.0,-5.572,0.0,0.348,0.0192,0.0,0.0554,0.621,92.941,explicit,3.46045,4.0
1047,2005-10-01,Gold Digger,Kanye West Featuring Jamie Foxx,Hip-Hop/Rap,2005,1PS1QMdUqOal0ai3Gt7sDQ,79.0,10,0.631,0.696,1.0,-5.572,0.0,0.348,0.0192,0.0,0.0554,0.621,92.941,explicit,3.46045,4.0
1048,2005-09-24,Gold Digger,Kanye West Featuring Jamie Foxx,Hip-Hop/Rap,2005,1PS1QMdUqOal0ai3Gt7sDQ,79.0,9,0.631,0.696,1.0,-5.572,0.0,0.348,0.0192,0.0,0.0554,0.621,92.941,explicit,3.46045,4.0
1049,2005-09-17,Gold Digger,Kanye West Featuring Jamie Foxx,Hip-Hop/Rap,2005,1PS1QMdUqOal0ai3Gt7sDQ,79.0,8,0.631,0.696,1.0,-5.572,0.0,0.348,0.0192,0.0,0.0554,0.621,92.941,explicit,3.46045,4.0
1050,2005-09-10,We Belong Together,Mariah Carey,Pop,2005,3LmvfNUQtglbTrydsdIqFU,72.0,22,0.8370000000000001,0.462,0.0,-7.89,1.0,0.0601,0.0339,0.0,0.09,0.762,139.986,notExplicit,3.3566666666666665,4.0
1051,2005-09-03,We Belong Together,Mariah Carey,Pop,2005,3LmvfNUQtglbTrydsdIqFU,72.0,21,0.8370000000000001,0.462,0.0,-7.89,1.0,0.0601,0.0339,0.0,0.09,0.762,139.986,notExplicit,3.3566666666666665,4.0
1052,2005-08-27,We Belong Together,Mariah Carey,Pop,2005,3LmvfNUQtglbTrydsdIqFU,72.0,20,0.8370000000000001,0.462,0.0,-7.89,1.0,0.0601,0.0339,0.0,0.09,0.762,139.986,notExplicit,3.3566666666666665,4.0
1053,2005-08-20,We Belong Together,Mariah Carey,Pop,2005,3LmvfNUQtglbTrydsdIqFU,72.0,19,0.8370000000000001,0.462,0.0,-7.89,1.0,0.0601,0.0339,0.0,0.09,0.762,139.986,notExplicit,3.3566666666666665,4.0
1054,2005-08-13,We Belong Together,Mariah Carey,Pop,2005,3LmvfNUQtglbTrydsdIqFU,72.0,18,0.8370000000000001,0.462,0.0,-7.89,1.0,0.0601,0.0339,0.0,0.09,0.762,139.986,notExplicit,3.3566666666666665,4.0
1055,2005-08-06,We Belong Together,Mariah Carey,Pop,2005,3LmvfNUQtglbTrydsdIqFU,72.0,17,0.8370000000000001,0.462,0.0,-7.89,1.0,0.0601,0.0339,0.0,0.09,0.762,139.986,notExplicit,3.3566666666666665,4.0
1056,2005-07-30,We Belong Together,Mariah Carey,Pop,2005,3LmvfNUQtglbTrydsdIqFU,72.0,16,0.8370000000000001,0.462,0.0,-7.89,1.0,0.0601,0.0339,0.0,0.09,0.762,139.986,notExplicit,3.3566666666666665,4.0
1057,2005-07-23,We Belong Together,Mariah Carey,Pop,2005,3LmvfNUQtglbTrydsdIqFU,72.0,15,0.8370000000000001,0.462,0.0,-7.89,1.0,0.0601,0.0339,0.0,0.09,0.762,139.986,notExplicit,3.3566666666666665,4.0
1058,2005-07-16,We Belong Together,Mariah Carey,Pop,2005,3LmvfNUQtglbTrydsdIqFU,72.0,14,0.8370000000000001,0.462,0.0,-7.89,1.0,0.0601,0.0339,0.0,0.09,0.762,139.986,notExplicit,3.3566666666666665,4.0
1059,2005-07-09,We Belong Together,Mariah Carey,Pop,2005,3LmvfNUQtglbTrydsdIqFU,72.0,13,0.8370000000000001,0.462,0.0,-7.89,1.0,0.0601,0.0339,0.0,0.09,0.762,139.986,notExplicit,3.3566666666666665,4.0
1060,2005-07-02,Inside Your Heaven,Carrie Underwood,Pop,2005,3w8xlZi49MQuQkyyB5bi5e,40.0,1,0.378,0.565,7.0,-4.734,1.0,0.0312,0.112,1.75e-06,0.203,0.14300000000000002,134.564,notExplicit,3.7546666666666666,4.0
1061,2005-06-25,We Belong Together,Mariah Carey,Pop,2005,3LmvfNUQtglbTrydsdIqFU,72.0,11,0.8370000000000001,0.462,0.0,-7.89,1.0,0.0601,0.0339,0.0,0.09,0.762,139.986,notExplicit,3.3566666666666665,4.0
1062,2005-06-18,We Belong Together,Mariah Carey,Pop,2005,3LmvfNUQtglbTrydsdIqFU,72.0,10,0.8370000000000001,0.462,0.0,-7.89,1.0,0.0601,0.0339,0.0,0.09,0.762,139.986,notExplicit,3.3566666666666665,4.0
1063,2005-06-11,We Belong Together,Mariah Carey,Pop,2005,3LmvfNUQtglbTrydsdIqFU,72.0,9,0.8370000000000001,0.462,0.0,-7.89,1.0,0.0601,0.0339,0.0,0.09,0.762,139.986,notExplicit,3.3566666666666665,4.0
1064,2005-06-04,We Belong Together,Mariah Carey,Pop,2005,3LmvfNUQtglbTrydsdIqFU,72.0,8,0.8370000000000001,0.462,0.0,-7.89,1.0,0.0601,0.0339,0.0,0.09,0.762,139.986,notExplicit,3.3566666666666665,4.0
1065,2005-05-28,Hollaback Girl,Gwen Stefani,Pop,2005,6LlAj5tVmHwDua5LRjpEvR,3.0,9,0.459,0.389,10.0,-9.459,1.0,0.0601,0.8909999999999999,0.000883,0.107,0.126,76.416,cleaned,4.447116666666667,4.0
1066,2005-05-21,Hollaback Girl,Gwen Stefani,Pop,2005,6LlAj5tVmHwDua5LRjpEvR,3.0,8,0.459,0.389,10.0,-9.459,1.0,0.0601,0.8909999999999999,0.000883,0.107,0.126,76.416,cleaned,4.447116666666667,4.0
1067,2005-05-14,Hollaback Girl,Gwen Stefani,Pop,2005,6LlAj5tVmHwDua5LRjpEvR,3.0,7,0.459,0.389,10.0,-9.459,1.0,0.0601,0.8909999999999999,0.000883,0.107,0.126,76.416,cleaned,4.447116666666667,4.0
1068,2005-05-07,Hollaback Girl,Gwen Stefani,Pop,2005,6LlAj5tVmHwDua5LRjpEvR,3.0,6,0.459,0.389,10.0,-9.459,1.0,0.0601,0.8909999999999999,0.000883,0.107,0.126,76.416,cleaned,4.447116666666667,4.0
1069,2005-04-30,Candy Shop,50 Cent Featuring Olivia,Hip-Hop/Rap,2005,5D2mYZuzcgjpchVY1pmTPh,79.0,13,0.614,0.574,11.0,-7.961,1.0,0.466,0.0253,3.2e-05,0.38,0.755,125.173,explicit,3.485116666666667,5.0
1070,2005-04-23,Candy Shop,50 Cent Featuring Olivia,Hip-Hop/Rap,2005,5D2mYZuzcgjpchVY1pmTPh,79.0,12,0.614,0.574,11.0,-7.961,1.0,0.466,0.0253,3.2e-05,0.38,0.755,125.173,explicit,3.485116666666667,5.0
1071,2005-04-16,Candy Shop,50 Cent Featuring Olivia,Hip-Hop/Rap,2005,5D2mYZuzcgjpchVY1pmTPh,79.0,11,0.614,0.574,11.0,-7.961,1.0,0.466,0.0253,3.2e-05,0.38,0.755,125.173,explicit,3.485116666666667,5.0
1072,2005-04-09,Candy Shop,50 Cent Featuring Olivia,Hip-Hop/Rap,2005,5D2mYZuzcgjpchVY1pmTPh,79.0,10,0.614,0.574,11.0,-7.961,1.0,0.466,0.0253,3.2e-05,0.38,0.755,125.173,explicit,3.485116666666667,5.0
1073,2005-04-02,Candy Shop,50 Cent Featuring Olivia,Hip-Hop/Rap,2005,5D2mYZuzcgjpchVY1pmTPh,79.0,9,0.614,0.574,11.0,-7.961,1.0,0.466,0.0253,3.2e-05,0.38,0.755,125.173,explicit,3.485116666666667,5.0
1074,2005-03-26,Candy Shop,50 Cent Featuring Olivia,Hip-Hop/Rap,2005,5D2mYZuzcgjpchVY1pmTPh,79.0,8,0.614,0.574,11.0,-7.961,1.0,0.466,0.0253,3.2e-05,0.38,0.755,125.173,explicit,3.485116666666667,5.0
1075,2005-03-19,Candy Shop,50 Cent Featuring Olivia,Hip-Hop/Rap,2005,5D2mYZuzcgjpchVY1pmTPh,79.0,7,0.614,0.574,11.0,-7.961,1.0,0.466,0.0253,3.2e-05,0.38,0.755,125.173,explicit,3.485116666666667,5.0
1076,2005-03-12,Candy Shop,50 Cent Featuring Olivia,Hip-Hop/Rap,2005,5D2mYZuzcgjpchVY1pmTPh,79.0,6,0.614,0.574,11.0,-7.961,1.0,0.466,0.0253,3.2e-05,0.38,0.755,125.173,explicit,3.485116666666667,5.0
1077,2005-03-05,Candy Shop,50 Cent Featuring Olivia,Hip-Hop/Rap,2005,5D2mYZuzcgjpchVY1pmTPh,79.0,5,0.614,0.574,11.0,-7.961,1.0,0.466,0.0253,3.2e-05,0.38,0.755,125.173,explicit,3.485116666666667,5.0
1078,2005-02-26,Let Me Love You,Mario,R&B/Soul,2005,1wqEeVRfZllPrjgVfhSpOZ,22.0,19,0.55,0.736,11.0,-7.96,0.0,0.0535,7.2e-05,0.0549,0.0574,0.25,122.712,notExplicit,2.73155,4.0
1079,2005-02-19,Let Me Love You,Mario,R&B/Soul,2005,1wqEeVRfZllPrjgVfhSpOZ,22.0,18,0.55,0.736,11.0,-7.96,0.0,0.0535,7.2e-05,0.0549,0.0574,0.25,122.712,notExplicit,2.73155,4.0
1080,2005-02-12,Let Me Love You,Mario,R&B/Soul,2005,1wqEeVRfZllPrjgVfhSpOZ,22.0,17,0.55,0.736,11.0,-7.96,0.0,0.0535,7.2e-05,0.0549,0.0574,0.25,122.712,notExplicit,2.73155,4.0
1081,2005-02-05,Let Me Love You,Mario,R&B/Soul,2005,1wqEeVRfZllPrjgVfhSpOZ,22.0,16,0.55,0.736,11.0,-7.96,0.0,0.0535,7.2e-05,0.0549,0.0574,0.25,122.712,notExplicit,2.73155,4.0
1082,2005-01-29,Let Me Love You,Mario,R&B/Soul,2005,1wqEeVRfZllPrjgVfhSpOZ,22.0,15,0.55,0.736,11.0,-7.96,0.0,0.0535,7.2e-05,0.0549,0.0574,0.25,122.712,notExplicit,2.73155,4.0
1083,2005-01-22,Let Me Love You,Mario,R&B/Soul,2005,1wqEeVRfZllPrjgVfhSpOZ,22.0,14,0.55,0.736,11.0,-7.96,0.0,0.0535,7.2e-05,0.0549,0.0574,0.25,122.712,notExplicit,2.73155,4.0
1084,2005-01-15,Let Me Love You,Mario,R&B/Soul,2005,1wqEeVRfZllPrjgVfhSpOZ,22.0,13,0.55,0.736,11.0,-7.96,0.0,0.0535,7.2e-05,0.0549,0.0574,0.25,122.712,notExplicit,2.73155,4.0
1085,2005-01-08,Let Me Love You,Mario,R&B/Soul,2005,1wqEeVRfZllPrjgVfhSpOZ,22.0,12,0.55,0.736,11.0,-7.96,0.0,0.0535,7.2e-05,0.0549,0.0574,0.25,122.712,notExplicit,2.73155,4.0
1086,2005-01-01,Let Me Love You,Mario,R&B/Soul,2005,1wqEeVRfZllPrjgVfhSpOZ,22.0,11,0.55,0.736,11.0,-7.96,0.0,0.0535,7.2e-05,0.0549,0.0574,0.25,122.712,notExplicit,2.73155,4.0
1087,2004-12-25,Drop It Like It's Hot,Snoop Dogg Featuring Pharrell,Hip-Hop/Rap,2004,2NBQmPrOEEjA8VbeWOQGxO,68.0,13,0.888,0.632,1.0,-3.872,1.0,0.219,0.19,0.0,0.101,0.662,91.979,explicit,4.43445,4.0
1088,2004-12-18,Drop It Like It's Hot,Snoop Dogg Featuring Pharrell,Hip-Hop/Rap,2004,2NBQmPrOEEjA8VbeWOQGxO,68.0,12,0.888,0.632,1.0,-3.872,1.0,0.219,0.19,0.0,0.101,0.662,91.979,explicit,4.43445,4.0
1089,2004-12-11,Drop It Like It's Hot,Snoop Dogg Featuring Pharrell,Hip-Hop/Rap,2004,2NBQmPrOEEjA8VbeWOQGxO,68.0,11,0.888,0.632,1.0,-3.872,1.0,0.219,0.19,0.0,0.101,0.662,91.979,explicit,4.43445,4.0
1090,2004-12-04,My Boo,Usher And Alicia Keys,R&B/Soul,2004,68vgtRHr7iZHpzGpon6Jlo,78.0,13,0.662,0.507,5.0,-8.238,1.0,0.118,0.257,0.0,0.0465,0.6759999999999999,86.412,notExplicit,3.724,4.0
1091,2004-11-27,My Boo,Usher And Alicia Keys,R&B/Soul,2004,68vgtRHr7iZHpzGpon6Jlo,78.0,12,0.662,0.507,5.0,-8.238,1.0,0.118,0.257,0.0,0.0465,0.6759999999999999,86.412,notExplicit,3.724,4.0
1092,2004-11-20,My Boo,Usher And Alicia Keys,R&B/Soul,2004,68vgtRHr7iZHpzGpon6Jlo,78.0,11,0.662,0.507,5.0,-8.238,1.0,0.118,0.257,0.0,0.0465,0.6759999999999999,86.412,notExplicit,3.724,4.0
1093,2004-11-13,My Boo,Usher And Alicia Keys,R&B/Soul,2004,68vgtRHr7iZHpzGpon6Jlo,78.0,10,0.662,0.507,5.0,-8.238,1.0,0.118,0.257,0.0,0.0465,0.6759999999999999,86.412,notExplicit,3.724,4.0
1094,2004-11-06,My Boo,Usher And Alicia Keys,R&B/Soul,2004,68vgtRHr7iZHpzGpon6Jlo,78.0,9,0.662,0.507,5.0,-8.238,1.0,0.118,0.257,0.0,0.0465,0.6759999999999999,86.412,notExplicit,3.724,4.0
1095,2004-10-30,My Boo,Usher And Alicia Keys,R&B/Soul,2004,68vgtRHr7iZHpzGpon6Jlo,78.0,8,0.662,0.507,5.0,-8.238,1.0,0.118,0.257,0.0,0.0465,0.6759999999999999,86.412,notExplicit,3.724,4.0
1096,2004-10-23,Goodies,Ciara Featuring Petey Pablo,R&B/Soul,2004,7uKcScNXuO3MWw6LowBjW1,75.0,18,0.944,0.511,5.0,-10.96,0.0,0.161,0.042,0.00107,0.0379,0.8420000000000001,113.046,notExplicit,3.39645,4.0
1097,2004-10-16,Goodies,Ciara Featuring Petey Pablo,R&B/Soul,2004,7uKcScNXuO3MWw6LowBjW1,75.0,17,0.944,0.511,5.0,-10.96,0.0,0.161,0.042,0.00107,0.0379,0.8420000000000001,113.046,notExplicit,3.39645,4.0
1098,2004-10-09,Goodies,Ciara Featuring Petey Pablo,R&B/Soul,2004,7uKcScNXuO3MWw6LowBjW1,75.0,16,0.944,0.511,5.0,-10.96,0.0,0.161,0.042,0.00107,0.0379,0.8420000000000001,113.046,notExplicit,3.39645,4.0
1099,2004-10-02,Goodies,Ciara Featuring Petey Pablo,R&B/Soul,2004,7uKcScNXuO3MWw6LowBjW1,75.0,15,0.944,0.511,5.0,-10.96,0.0,0.161,0.042,0.00107,0.0379,0.8420000000000001,113.046,notExplicit,3.39645,4.0
1100,2004-09-25,Goodies,Ciara Featuring Petey Pablo,R&B/Soul,2004,7uKcScNXuO3MWw6LowBjW1,75.0,14,0.944,0.511,5.0,-10.96,0.0,0.161,0.042,0.00107,0.0379,0.8420000000000001,113.046,notExplicit,3.39645,4.0
1101,2004-09-18,Goodies,Ciara Featuring Petey Pablo,R&B/Soul,2004,7uKcScNXuO3MWw6LowBjW1,75.0,13,0.944,0.511,5.0,-10.96,0.0,0.161,0.042,0.00107,0.0379,0.8420000000000001,113.046,notExplicit,3.39645,4.0
1102,2004-09-11,Goodies,Ciara Featuring Petey Pablo,R&B/Soul,2004,7uKcScNXuO3MWw6LowBjW1,75.0,12,0.944,0.511,5.0,-10.96,0.0,0.161,0.042,0.00107,0.0379,0.8420000000000001,113.046,notExplicit,3.39645,4.0
1103,2004-09-04,Lean Back,Terror Squad,Hip-Hop/Rap,2004,2Ozc0me9PV5vlt8cokwdvI,66.0,11,0.799,0.916,1.0,-3.344,1.0,0.471,0.11,0.0,0.0746,0.6970000000000001,126.687,cleaned,4.123783333333333,5.0
1104,2004-08-28,Lean Back,Terror Squad,Hip-Hop/Rap,2004,2Ozc0me9PV5vlt8cokwdvI,66.0,10,0.799,0.916,1.0,-3.344,1.0,0.471,0.11,0.0,0.0746,0.6970000000000001,126.687,cleaned,4.123783333333333,5.0
1105,2004-08-21,Lean Back,Terror Squad,Hip-Hop/Rap,2004,2Ozc0me9PV5vlt8cokwdvI,66.0,9,0.799,0.916,1.0,-3.344,1.0,0.471,0.11,0.0,0.0746,0.6970000000000001,126.687,cleaned,4.123783333333333,5.0
1106,2004-08-14,Slow Motion,Juvenile Featuring Soulja Slim,Hip-Hop/Rap,2004,0Hb9k8vszGwwLZFWIbLV8Y,31.0,16,0.711,0.7490000000000001,0.0,-4.5760000000000005,0.0,0.312,0.489,0.0,0.0585,0.901,172.94400000000005,explicit,4.141783333333334,4.0
1107,2004-08-07,Slow Motion,Juvenile Featuring Soulja Slim,Hip-Hop/Rap,2004,0Hb9k8vszGwwLZFWIbLV8Y,31.0,15,0.711,0.7490000000000001,0.0,-4.5760000000000005,0.0,0.312,0.489,0.0,0.0585,0.901,172.94400000000005,explicit,4.141783333333334,4.0
1108,2004-07-31,Confessions Part II,Usher,R&B/Soul,2004,7wBThXx7BGZHJJ3aN3OPvv,69.0,14,0.845,0.467,1.0,-7.673999999999999,1.0,0.138,0.0586,0.0,0.0694,0.7020000000000001,138.007,notExplicit,3.52,4.0
1109,2004-07-24,Confessions Part II,Usher,R&B/Soul,2004,7wBThXx7BGZHJJ3aN3OPvv,69.0,13,0.845,0.467,1.0,-7.673999999999999,1.0,0.138,0.0586,0.0,0.0694,0.7020000000000001,138.007,notExplicit,3.52,4.0
1110,2004-07-17,Burn,Usher,R&B/Soul,2004,7z3N2W7Xz1t2G2sAO8wFVH,67.0,19,0.7959999999999999,0.477,1.0,-7.1610000000000005,1.0,0.108,0.314,0.0,0.12,0.685,119.928,notExplicit,3.86555,4.0
1111,2004-07-10,I Believe,Fantasia,R&B/Soul,2004,2zZJnAlhgvW6DERn1tu3fb,47.0,1,0.525,0.446,8.0,-8.797,1.0,0.0308,0.35700000000000004,0.0,0.161,0.134,133.865,notExplicit,5.033783333333333,4.0
1112,2004-07-03,Burn,Usher,R&B/Soul,2004,7z3N2W7Xz1t2G2sAO8wFVH,67.0,17,0.7959999999999999,0.477,1.0,-7.1610000000000005,1.0,0.108,0.314,0.0,0.12,0.685,119.928,notExplicit,3.86555,4.0
1113,2004-06-26,Burn,Usher,R&B/Soul,2004,7z3N2W7Xz1t2G2sAO8wFVH,67.0,16,0.7959999999999999,0.477,1.0,-7.1610000000000005,1.0,0.108,0.314,0.0,0.12,0.685,119.928,notExplicit,3.86555,4.0
1114,2004-06-19,Burn,Usher,R&B/Soul,2004,7z3N2W7Xz1t2G2sAO8wFVH,67.0,15,0.7959999999999999,0.477,1.0,-7.1610000000000005,1.0,0.108,0.314,0.0,0.12,0.685,119.928,notExplicit,3.86555,4.0
1115,2004-06-12,Burn,Usher,R&B/Soul,2004,7z3N2W7Xz1t2G2sAO8wFVH,67.0,14,0.7959999999999999,0.477,1.0,-7.1610000000000005,1.0,0.108,0.314,0.0,0.12,0.685,119.928,notExplicit,3.86555,4.0
1116,2004-06-05,Burn,Usher,R&B/Soul,2004,7z3N2W7Xz1t2G2sAO8wFVH,67.0,13,0.7959999999999999,0.477,1.0,-7.1610000000000005,1.0,0.108,0.314,0.0,0.12,0.685,119.928,notExplicit,3.86555,4.0
1117,2004-05-29,Burn,Usher,R&B/Soul,2004,7z3N2W7Xz1t2G2sAO8wFVH,67.0,12,0.7959999999999999,0.477,1.0,-7.1610000000000005,1.0,0.108,0.314,0.0,0.12,0.685,119.928,notExplicit,3.86555,4.0
1118,2004-05-22,Burn,Usher,R&B/Soul,2004,7z3N2W7Xz1t2G2sAO8wFVH,67.0,11,0.7959999999999999,0.477,1.0,-7.1610000000000005,1.0,0.108,0.314,0.0,0.12,0.685,119.928,notExplicit,3.86555,4.0
1119,2004-05-15,Yeah!,Usher Featuring Lil Jon & Ludacris,R&B/Soul,2004,5rb9QrpfcKFHM1EUbSIurX,81.0,19,0.894,0.7909999999999999,2.0,-4.699,1.0,0.112,0.0183,0.0,0.0388,0.583,105.018,notExplicit,4.172883333333333,4.0
1120,2004-05-08,Yeah!,Usher Featuring Lil Jon & Ludacris,R&B/Soul,2004,5rb9QrpfcKFHM1EUbSIurX,81.0,18,0.894,0.7909999999999999,2.0,-4.699,1.0,0.112,0.0183,0.0,0.0388,0.583,105.018,notExplicit,4.172883333333333,4.0
1121,2004-05-01,Yeah!,Usher Featuring Lil Jon & Ludacris,R&B/Soul,2004,5rb9QrpfcKFHM1EUbSIurX,81.0,17,0.894,0.7909999999999999,2.0,-4.699,1.0,0.112,0.0183,0.0,0.0388,0.583,105.018,notExplicit,4.172883333333333,4.0
1122,2004-04-24,Yeah!,Usher Featuring Lil Jon & Ludacris,R&B/Soul,2004,5rb9QrpfcKFHM1EUbSIurX,81.0,16,0.894,0.7909999999999999,2.0,-4.699,1.0,0.112,0.0183,0.0,0.0388,0.583,105.018,notExplicit,4.172883333333333,4.0
1123,2004-04-17,Yeah!,Usher Featuring Lil Jon & Ludacris,R&B/Soul,2004,5rb9QrpfcKFHM1EUbSIurX,81.0,15,0.894,0.7909999999999999,2.0,-4.699,1.0,0.112,0.0183,0.0,0.0388,0.583,105.018,notExplicit,4.172883333333333,4.0
1124,2004-04-10,Yeah!,Usher Featuring Lil Jon & Ludacris,R&B/Soul,2004,5rb9QrpfcKFHM1EUbSIurX,81.0,14,0.894,0.7909999999999999,2.0,-4.699,1.0,0.112,0.0183,0.0,0.0388,0.583,105.018,notExplicit,4.172883333333333,4.0
1125,2004-04-03,Yeah!,Usher Featuring Lil Jon & Ludacris,R&B/Soul,2004,5rb9QrpfcKFHM1EUbSIurX,81.0,13,0.894,0.7909999999999999,2.0,-4.699,1.0,0.112,0.0183,0.0,0.0388,0.583,105.018,notExplicit,4.172883333333333,4.0
